site,date,data,Gatun_dist,Cano_Quebrado_dist,Trinidad_dist,Ciri_Grande_dist,min_dist,n,neo_n,Gatun_flow,Cano_Quebrado_flow,Trinidad_flow,Ciri_Grande_flow,min_dist_traffic,min_dist_neo_traffic,Gatun_flow_dist,Cano_Quebrado_flow_dist,Trinidad_flow_dist,Ciri_Grande_flow_dist
RCO,Jun-03,0.4,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000118654,6.55E-05,0.000131939,0.000158924
RCO,Jul-03,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000148165,7.07E-05,0.000142677,0.000171744
RCO,Aug-03,0.3,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000206971,0.000102939,0.000191119,0.000221306
RCO,Sep-03,0.8,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000170881,0.000127765,0.000232619,0.000264885
RCO,Oct-03,0.6,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.00025109,0.000158065,0.000296461,0.000295731
RCO,Nov-03,0.5,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000571861,0.000235814,0.000421272,0.000460131
RCO,Dec-03,0.5,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000452429,0.000158353,0.000285738,0.000344861
RCO,Jan-04,0.9,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000121419,5.22E-05,9.59E-05,0.000113519
RCO,Feb-04,1.1,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,5.84E-05,2.32E-05,4.85E-05,5.29E-05
RCO,Mar-04,1.3,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,3.88E-05,1.20E-05,3.14E-05,3.54E-05
RCO,Apr-04,1,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,3.73E-05,1.67E-05,4.34E-05,4.89E-05
RCO,May-04,1.3,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,9.36E-05,3.13E-05,9.94E-05,0.000105936
RCO,Jun-04,0.5,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000118654,6.55E-05,0.000131939,0.000158924
RCO,Jul-04,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000148165,7.07E-05,0.000142677,0.000171744
RCO,Aug-04,0.6,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000206971,0.000102939,0.000191119,0.000221306
RCO,Sep-04,0.6,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000170881,0.000127765,0.000232619,0.000264885
RCO,Oct-04,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.00025109,0.000158065,0.000296461,0.000295731
RCO,Nov-04,0.8,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000571861,0.000235814,0.000421272,0.000460131
RCO,Dec-04,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000452429,0.000158353,0.000285738,0.000344861
RCO,Jan-05,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,4.286738351,1.347967742,3.81483871,5.552688172,NA,0,0.000121419,5.22E-05,9.59E-05,0.000113519
RCO,Feb-05,0.9,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,2.062451286,0.599220717,1.928004105,2.585482759,NA,0,5.84E-05,2.32E-05,4.85E-05,5.29E-05
RCO,Mar-05,0.8,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,1.371204301,0.311028674,1.250691756,1.731240143,NA,0,3.88E-05,1.20E-05,3.14E-05,3.54E-05
RCO,Apr-05,0.8,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,1.316633333,0.431359259,1.726307407,2.389492593,NA,0,3.73E-05,1.67E-05,4.34E-05,4.89E-05
RCO,May-05,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,3.305430108,0.808426523,3.953666667,5.181770609,NA,0,9.36E-05,3.13E-05,9.94E-05,0.000105936
RCO,Jun-05,0.6,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,4.189114815,1.691785185,5.24947037,7.773592593,NA,0,0.000118654,6.55E-05,0.000131939,0.000158924
RCO,Jul-05,0.4,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,5.231014337,1.826351254,5.676666667,8.400681004,NA,0,0.000148165,7.07E-05,0.000142677,0.000171744
RCO,Aug-05,0.5,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,7.307179211,2.658892473,7.604043011,10.82498208,NA,0,0.000206971,0.000102939,0.000191119,0.000221306
RCO,Sep-05,0.4,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,6.033,3.300144444,9.255185185,12.95659259,NA,0,0.000170881,0.000127765,0.000232619,0.000264885
RCO,Oct-05,0.3,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,8.864802867,4.082795699,11.79526882,14.46541219,NA,0,0.00025109,0.000158065,0.000296461,0.000295731
RCO,Nov-05,0.5,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,20.18974074,6.091037037,16.76114815,22.50685185,NA,0,0.000571861,0.000235814,0.000421272,0.000460131
RCO,Dec-05,0.7,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,NA,0,15.97315412,4.090247312,11.36863799,16.86853047,NA,0,0.000452429,0.000158353,0.000285738,0.000344861
M12,Jan-07,0.51,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,700,0,4.286738351,1.347967742,3.81483871,5.552688172,0.101857547,0,0.000127614,5.48E-05,9.86E-05,0.00011608
M12,Feb-07,0.63,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,588,0,2.062451286,0.599220717,1.928004105,2.585482759,0.085560339,0,6.14E-05,2.44E-05,4.98E-05,5.41E-05
M12,Mar-07,0.69,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,720,0,1.371204301,0.311028674,1.250691756,1.731240143,0.104767763,0,4.08E-05,1.27E-05,3.23E-05,3.62E-05
M12,Apr-07,0.4,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,700,0,1.316633333,0.431359259,1.726307407,2.389492593,0.101857547,0,3.92E-05,1.75E-05,4.46E-05,5.00E-05
M12,May-07,0.39,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,753,0,3.305430108,0.808426523,3.953666667,5.181770609,0.109569618,0,9.84E-05,3.29E-05,0.000102196,0.000108326
M12,Jun-07,0.34,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,713,0,4.189114815,1.691785185,5.24947037,7.773592593,0.103749187,0,0.000124708,6.88E-05,0.000135691,0.000162509
M12,Jul-07,0.29,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,768,0,5.231014337,1.826351254,5.676666667,8.400681004,0.11175228,0,0.000155725,7.43E-05,0.000146733,0.000175618
M12,Aug-07,0.21,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,802,0,7.307179211,2.658892473,7.604043011,10.82498208,0.116699647,0,0.000217532,0.000108155,0.000196553,0.000226299
M12,Sep-07,0.22,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,785,0,6.033,3.300144444,9.255185185,12.95659259,0.114225963,0,0.0001796,0.000134239,0.000239233,0.000270861
M12,Oct-07,0.29,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,808,0,8.864802867,4.082795699,11.79526882,14.46541219,0.117572711,0,0.000263901,0.000166075,0.00030489,0.000302403
M12,Nov-07,0.3,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,788,0,20.18974074,6.091037037,16.76114815,22.50685185,0.114662496,0,0.00060104,0.000247763,0.000433251,0.000470511
M12,Dec-07,0.22,33591.35612,24584.08464,38686.94805,47834.89595,6872.343,787,0,15.97315412,4.090247312,11.36863799,16.86853047,0.114516985,0,0.000475514,0.000166378,0.000293862,0.000352641
M2,Jan-07,0.79,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,700,0,4.286738351,1.347967742,3.81483871,5.552688172,0.133773052,0,0.000121606,5.19E-05,9.55E-05,0.000113169
M2,Feb-07,0.88,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,588,0,2.062451286,0.599220717,1.928004105,2.585482759,0.112369363,0,5.85E-05,2.31E-05,4.83E-05,5.27E-05
M2,Mar-07,1.26,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,720,0,1.371204301,0.311028674,1.250691756,1.731240143,0.137595139,0,3.89E-05,1.20E-05,3.13E-05,3.53E-05
M2,Apr-07,0.86,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,700,0,1.316633333,0.431359259,1.726307407,2.389492593,0.133773052,0,3.74E-05,1.66E-05,4.32E-05,4.87E-05
M2,May-07,0.78,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,753,0,3.305430108,0.808426523,3.953666667,5.181770609,0.143901583,0,9.38E-05,3.11E-05,9.90E-05,0.000105609
M2,Jun-07,0.53,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,713,0,4.189114815,1.691785185,5.24947037,7.773592593,0.136257408,0,0.000118837,6.52E-05,0.00013145,0.000158433
M2,Jul-07,0.38,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,768,0,5.231014337,1.826351254,5.676666667,8.400681004,0.146768148,0,0.000148394,7.04E-05,0.000142147,0.000171213
M2,Aug-07,0.34,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,802,0,7.307179211,2.658892473,7.604043011,10.82498208,0.153265696,0,0.000207291,0.000102447,0.00019041,0.000220622
M2,Sep-07,0.32,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,785,0,6.033,3.300144444,9.255185185,12.95659259,0.150016922,0,0.000171145,0.000127155,0.000231756,0.000264067
M2,Oct-07,0.47,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,808,0,8.864802867,4.082795699,11.79526882,14.46541219,0.154412323,0,0.000251477,0.000157311,0.000295361,0.000294818
M2,Nov-07,0.51,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,788,0,20.18974074,6.091037037,16.76114815,22.50685185,0.150590235,0,0.000572744,0.000234689,0.00041971,0.000458709
M2,Dec-07,0.41,35250.90726,25953.70871,39935.08838,49065.63507,5232.743,787,0,15.97315412,4.090247312,11.36863799,16.86853047,0.150399131,0,0.000453127,0.000157598,0.000284678,0.000343795
RAP,Jan-07,0.72,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,700,0,4.286738351,1.347967742,3.81483871,5.552688172,0.13106474,0,0.000122011,5.22E-05,9.59E-05,0.000113509
RAP,Feb-07,0.87,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,588,0,2.062451286,0.599220717,1.928004105,2.585482759,0.110094382,0,5.87E-05,2.32E-05,4.85E-05,5.29E-05
RAP,Mar-07,0.97,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,720,0,1.371204301,0.311028674,1.250691756,1.731240143,0.134809447,0,3.90E-05,1.21E-05,3.14E-05,3.54E-05
RAP,Apr-07,0.63,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,700,0,1.316633333,0.431359259,1.726307407,2.389492593,0.13106474,0,3.75E-05,1.67E-05,4.34E-05,4.88E-05
RAP,May-07,0.64,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,753,0,3.305430108,0.808426523,3.953666667,5.181770609,0.140988213,0,9.41E-05,3.13E-05,9.94E-05,0.000105926
RAP,Jun-07,0.51,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,713,0,4.189114815,1.691785185,5.24947037,7.773592593,0.133498799,0,0.000119232,6.56E-05,0.000131937,0.000158908
RAP,Jul-07,0.46,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,768,0,5.231014337,1.826351254,5.676666667,8.400681004,0.143796743,0,0.000148887,7.08E-05,0.000142674,0.000171727
RAP,Aug-07,0.37,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,802,0,7.307179211,2.658892473,7.604043011,10.82498208,0.150162745,0,0.00020798,0.000103043,0.000191116,0.000221285
RAP,Sep-07,0.33,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,785,0,6.033,3.300144444,9.255185185,12.95659259,0.146979744,0,0.000171714,0.000127895,0.000232615,0.00026486
RAP,Oct-07,0.49,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,808,0,8.864802867,4.082795699,11.79526882,14.46541219,0.151286157,0,0.000252313,0.000158226,0.000296456,0.000295703
RAP,Nov-07,0.41,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,788,0,20.18974074,6.091037037,16.76114815,22.50685185,0.14754145,0,0.000574648,0.000236054,0.000421266,0.000460087
RAP,Dec-07,0.26,35134.08807,25803.61918,39787.58776,48918.69728,5340.872,787,0,15.97315412,4.090247312,11.36863799,16.86853047,0.147354215,0,0.000454634,0.000158514,0.000285733,0.000344828
RCO,Jan-07,0.75,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,700,0,4.286738351,1.347967742,3.81483871,5.552688172,0.135623379,0,0.000121419,5.22E-05,9.59E-05,0.000113519
RCO,Feb-07,0.85,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,588,0,2.062451286,0.599220717,1.928004105,2.585482759,0.113923639,0,5.84E-05,2.32E-05,4.85E-05,5.29E-05
RCO,Mar-07,1.05,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,720,0,1.371204301,0.311028674,1.250691756,1.731240143,0.139498333,0,3.88E-05,1.20E-05,3.14E-05,3.54E-05
RCO,Apr-07,0.79,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,700,0,1.316633333,0.431359259,1.726307407,2.389492593,0.135623379,0,3.73E-05,1.67E-05,4.34E-05,4.89E-05
RCO,May-07,0.69,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,753,0,3.305430108,0.808426523,3.953666667,5.181770609,0.145892007,0,9.36E-05,3.13E-05,9.94E-05,0.000105936
RCO,Jun-07,0.44,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,713,0,4.189114815,1.691785185,5.24947037,7.773592593,0.138142099,0,0.000118654,6.55E-05,0.000131939,0.000158924
RCO,Jul-07,0.28,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,768,0,5.231014337,1.826351254,5.676666667,8.400681004,0.148798222,0,0.000148165,7.07E-05,0.000142677,0.000171744
RCO,Aug-07,0.33,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,802,0,7.307179211,2.658892473,7.604043011,10.82498208,0.155385643,0,0.000206971,0.000102939,0.000191119,0.000221306
RCO,Sep-07,0.28,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,785,0,6.033,3.300144444,9.255185185,12.95659259,0.152091933,0,0.000170881,0.000127765,0.000232619,0.000264885
RCO,Oct-07,0.33,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,808,0,8.864802867,4.082795699,11.79526882,14.46541219,0.156548129,0,0.00025109,0.000158065,0.000296461,0.000295731
RCO,Nov-07,0.48,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,788,0,20.18974074,6.091037037,16.76114815,22.50685185,0.152673176,0,0.000571861,0.000235814,0.000421272,0.000460131
RCO,Dec-07,0.38,35305.32405,25829.86467,39786.95472,48914.04037,5161.352,787,0,15.97315412,4.090247312,11.36863799,16.86853047,0.152479428,0,0.000452429,0.000158353,0.000285738,0.000344861
M5,Jan-07,0.82,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,700,0,4.286738351,1.347967742,3.81483871,5.552688172,0.107365751,0,0.000126296,5.46E-05,9.84E-05,0.000115921
M5,Feb-07,0.86,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,588,0,2.062451286,0.599220717,1.928004105,2.585482759,0.090187231,0,6.08E-05,2.43E-05,4.97E-05,5.40E-05
M5,Mar-07,1.16,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,720,0,1.371204301,0.311028674,1.250691756,1.731240143,0.110433344,0,4.04E-05,1.26E-05,3.23E-05,3.61E-05
M5,Apr-07,0.82,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,700,0,1.316633333,0.431359259,1.726307407,2.389492593,0.107365751,0,3.88E-05,1.75E-05,4.45E-05,4.99E-05
M5,May-07,0.66,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,753,0,3.305430108,0.808426523,3.953666667,5.181770609,0.115494872,0,9.74E-05,3.27E-05,0.000102009,0.000108177
M5,Jun-07,0.48,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,713,0,4.189114815,1.691785185,5.24947037,7.773592593,0.109359686,0,0.00012342,6.85E-05,0.000135442,0.000162285
M5,Jul-07,0.45,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,768,0,5.231014337,1.826351254,5.676666667,8.400681004,0.117795566,0,0.000154116,7.39E-05,0.000146464,0.000175377
M5,Jul-07,0.31,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,768,0,5.231014337,1.826351254,5.676666667,8.400681004,0.117795566,0,0.000154116,7.39E-05,0.000146464,0.000175377
M5,Sep-07,0.43,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,785,0,6.033,3.300144444,9.255185185,12.95659259,0.12040302,0,0.000177744,0.000133618,0.000238793,0.000270488
M5,Oct-07,0.42,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,808,0,8.864802867,4.082795699,11.79526882,14.46541219,0.123930752,0,0.000261175,0.000165307,0.00030433,0.000301987
M5,Nov-07,0.58,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,788,0,20.18974074,6.091037037,16.76114815,22.50685185,0.120863159,0,0.000594831,0.000246618,0.000432455,0.000469864
M5,Dec-07,0.38,33941.98308,24698.26454,38758.12667,47900.78319,6519.77,787,0,15.97315412,4.090247312,11.36863799,16.86853047,0.12070978,0,0.000470602,0.000165609,0.000293323,0.000352156
ARN,Jan-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,818,0,5.643225806,1.337516129,4.640322581,6.481612903,0.032290453,0,0.000185457,9.64E-05,0.002047202,0.000651516
ARN,Feb-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,825,0,2.431034483,0.644689655,2.318965517,3.13,0.032566777,0,7.99E-05,4.65E-05,0.001023073,0.00031462
ARN,Mar-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,849,0,1.283258065,0.318903226,1.319741935,1.558709677,0.033514174,0,4.22E-05,2.30E-05,0.000582239,0.000156678
ARN,Apr-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,827,0,0.9549,0.173866667,0.836766667,1.0011,0.032645727,0,3.14E-05,1.25E-05,0.000369162,0.000100628
ARN,May-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,866,0,2.788677419,0.357129032,1.101580645,1.146483871,0.034185247,0,9.16E-05,2.57E-05,0.000485992,0.000115242
ARN,Jun-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,856,0,4.229333333,1.085,4.086966667,3.782333333,0.033790499,0,0.000138992,7.82E-05,0.001803074,0.000380191
ARN,Jul-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,886,0,5.689677419,2.268806452,7.203225806,9.393548387,0.034974745,0,0.000186984,0.000163585,0.003177895,0.000944217
ARN,Aug-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,873,0,11.06483871,3.067096774,10.69193548,15.84806452,0.034461571,0,0.000363631,0.000221143,0.004717032,0.00159301
ARN,Sep-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,838,0,5.194333333,2.69,11.56866667,15.05833333,0.033079951,0,0.000170705,0.000193954,0.005103825,0.001513628
ARN,Oct-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,898,0,4.118387097,2.984516129,7.189677419,10.73451613,0.035448444,0,0.000135345,0.000215189,0.003171917,0.001079008
ARN,Nov-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,832,0,15.82633333,5.276666667,13.99466667,21.75433333,0.032843101,0,0.000520112,0.000380457,0.006174119,0.002186694
ARN,Dec-08,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,837,0,7.644193548,2.918709677,8.048064516,12.75354839,0.033040476,0,0.000251216,0.000210444,0.003550618,0.001281956
ARN,Jan-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,785,0,2.899677419,1.036419355,3.209354839,4.606774194,0.030987782,0,9.53E-05,7.47E-05,0.001415892,0.000463062
ARN,Feb-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,797,0,2.916071429,0.455035714,2.174285714,3.026071429,0.031461481,0,9.58E-05,3.28E-05,0.000959244,0.000304174
ARN,Mar-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,904,0,1.932258065,0.250516129,1.922903226,2.670967742,0.035685293,0,6.35E-05,1.81E-05,0.00084834,0.000268479
ARN,Apr-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,687,0,1.687133333,0.160033333,1.048766667,1.671,0.027119244,0,5.54E-05,1.15E-05,0.000462691,0.000167965
ARN,May-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,745,0,2.905483871,0.270258065,4.491290323,6.561290323,0.029408787,0,9.55E-05,1.95E-05,0.001981452,0.000659525
ARN,Jun-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,824,0,5.642333333,0.9029,8.721666667,8.871666667,0.032527302,0,0.000185428,6.51E-05,0.003847795,0.000891759
ARN,Jul-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,878,0,6.053870968,1.671354839,7.495806452,9.171935484,0.034658946,0,0.000198953,0.000120508,0.003306974,0.000921941
ARN,Aug-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,836,0,8.415483871,2.479354839,7.21516129,10.46806452,0.033001001,0,0.000276564,0.000178766,0.00318316,0.001052225
ARN,Sep-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,824,0,6.419666667,2.185,7.383666667,9.704666667,0.032527302,0,0.000210974,0.000157542,0.003257501,0.00097549
ARN,Oct-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,909,0,10.5483871,5.631935484,14.00967742,14.02419355,0.035882667,0,0.000346659,0.000406073,0.006180742,0.001409679
ARN,Nov-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,851,0,25.429,6.898,14.07366667,15.38333333,0.033593124,0,0.000835691,0.000497358,0.006208972,0.001546296
ARN,Dec-09,0.05,30428.71427,13869.27494,2266.666056,9948.503649,25332.565,898,0,6.810967742,2.08,4.468064516,6.430322581,0.035448444,0,0.000223834,0.000149972,0.001971205,0.000646361
BAT,Jan-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,818,0,5.643225806,1.337516129,4.640322581,6.481612903,0.076523835,0,0.000274051,6.45E-05,0.000262589,0.000317695
BAT,Feb-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,825,0,2.431034483,0.644689655,2.318965517,3.13,0.077178684,0,0.000118058,3.11E-05,0.000131227,0.000153416
BAT,Mar-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,849,0,1.283258065,0.318903226,1.319741935,1.558709677,0.079423882,0,6.23E-05,1.54E-05,7.47E-05,7.64E-05
BAT,Apr-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,827,0,0.9549,0.173866667,0.836766667,1.0011,0.077365784,0,4.64E-05,8.39E-06,4.74E-05,4.91E-05
BAT,May-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,866,0,2.788677419,0.357129032,1.101580645,1.146483871,0.081014231,0,0.000135426,1.72E-05,6.23E-05,5.62E-05
BAT,Jun-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,856,0,4.229333333,1.085,4.086966667,3.782333333,0.080078732,0,0.000205388,5.23E-05,0.000231275,0.00018539
BAT,Jul-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,886,0,5.689677419,2.268806452,7.203225806,9.393548387,0.082885229,0,0.000276307,0.000109452,0.00040762,0.000460423
BAT,Aug-08,0.06,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,873,0,11.06483871,3.067096774,10.69193548,15.84806452,0.08166908,0,0.000537339,0.000147963,0.000605041,0.000776789
BAT,Sep-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,838,0,5.194333333,2.69,11.56866667,15.05833333,0.078394833,0,0.000252251,0.000129771,0.000654654,0.000738081
BAT,Oct-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,898,0,4.118387097,2.984516129,7.189677419,10.73451613,0.084007828,0,0.0002,0.000143979,0.000406853,0.00052615
BAT,Nov-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,832,0,15.82633333,5.276666667,13.99466667,21.75433333,0.077833534,0,0.000768571,0.000254557,0.000791937,0.001066284
BAT,Dec-08,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,837,0,7.644193548,2.918709677,8.048064516,12.75354839,0.078301283,0,0.000371223,0.000140804,0.000455428,0.000625112
BAT,Jan-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,785,0,2.899677419,1.036419355,3.209354839,4.606774194,0.073436687,0,0.000140816,5.00E-05,0.000181613,0.0002258
BAT,Feb-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,797,0,2.916071429,0.455035714,2.174285714,3.026071429,0.074559286,0,0.000141613,2.20E-05,0.00012304,0.000148322
BAT,Mar-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,904,0,1.932258065,0.250516129,1.922903226,2.670967742,0.084569128,0,9.38E-05,1.21E-05,0.000108814,0.000130917
BAT,Apr-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,687,0,1.687133333,0.160033333,1.048766667,1.671,0.064268795,0,8.19E-05,7.72E-06,5.93E-05,8.19E-05
BAT,May-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,745,0,2.905483871,0.270258065,4.491290323,6.561290323,0.06969469,0,0.000141098,1.30E-05,0.000254155,0.0003216
BAT,Jun-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,824,0,5.642333333,0.9029,8.721666667,8.871666667,0.077085134,0,0.000274007,4.36E-05,0.000493546,0.000434843
BAT,Jul-09,0.05,20591.89535,20728.8132,17671.43224,20402.01521,10689.48,878,0,6.053870968,1.671354839,7.495806452,9.171935484,0.08213683,0,0.000293993,8.06E-05,0.000424177,0.00044956
