site,depth,date,data,raw
TM2,n/a,16/03/2010,0.1,0.1
TM2,n/a,13/04/2010,0.1,0.1
TM2,n/a,11/05/2010,0.1,0.1
TM2,n/a,08/06/2010,0.1,0.1
TM2,n/a,28/07/2010,0.08,0.08
TM2,n/a,10/08/2010,0.07,0.07
TM2,n/a,14/09/2010,0.06,0.06
TM2,n/a,12/10/2010,0.05,0.05
TM2,n/a,19/11/2010,-9,
TM2,n/a,22/12/2010,0.04,0.04
TM3,n/a,13/01/2010,0.05,<0.10
TM3,n/a,11/02/2010,0.05,<0.10
TM3,n/a,16/03/2010,0.05,<0.10
TM3,n/a,13/04/2010,0.05,<0.10
TM3,n/a,11/05/2010,0.05,<0.10
TM3,n/a,08/06/2010,0.05,<0.10
TM3,n/a,28/07/2010,0.07,0.07
TM3,n/a,10/08/2010,0.07,0.07
TM3,n/a,14/09/2010,0.07,0.07
TM3,n/a,12/10/2010,0.06,0.06
TM3,n/a,19/11/2010,-9,
TM3,n/a,22/12/2010,0.04,0.04
TM4,n/a,13/01/2010,0.05,<0.10
TM4,n/a,11/02/2010,0.05,<0.10
TM4,n/a,16/03/2010,0.05,<0.10
TM4,n/a,13/04/2010,0.05,<0.10
TM4,n/a,11/05/2010,0.05,<0.10
TM4,n/a,08/06/2010,0.05,<0.10
TM4,n/a,28/07/2010,0.07,0.07
TM4,n/a,10/08/2010,0.07,0.07
TM4,n/a,14/09/2010,0.07,0.07
TM4,n/a,12/10/2010,0.06,0.06
TM4,n/a,19/11/2010,-9,
TM4,n/a,22/12/2010,0.04,0.04
NSJ,n/a,11/01/2010,0.05,<0.10
NSJ,n/a,02/02/2010,0.05,<0.10
NSJ,n/a,02/03/2010,0.05,<0.10
NSJ,n/a,06/04/2010,0.05,<0.10
NSJ,n/a,10/05/2010,0.05,<0.10
NSJ,n/a,01/06/2010,0.05,<0.10
NSJ,n/a,30/07/2010,0.05,<0.10
NSJ,n/a,17/08/2010,0.05,<0.10
NSJ,n/a,10/09/2010,0.1,0.1
TN5,n/a,20/01/2010,0.05,<0.10
TN5,n/a,09/02/2010,0.05,<0.10
TN5,n/a,08/03/2010,0.05,<0.10
TN5,n/a,09/04/2010,0.05,<0.10
TN5,n/a,11/05/2010,0.05,<0.10
TN5,n/a,21/06/2010,0.05,<0.10
TN5,n/a,05/08/2010,0.05,<0.10
TN5,n/a,07/09/2010,0.05,<0.10
HU3,n/a,15/01/2010,0.1,0.1
HU3,n/a,05/02/2010,0.1,0.1
HU3,n/a,09/03/2010,0.1,0.1
HU3,n/a,09/04/2010,0.1,0.1
HU3,n/a,14/05/2010,0.1,0.1
HU3,n/a,08/06/2010,0.1,0.1
HU3,n/a,29/07/2010,0.05,<0.10
HU3,n/a,03/08/2010,0.05,<0.10
HU3,n/a,06/09/2010,0.05,<0.10
CQA,n/a,20/01/2010,0.05,<0.10
CQA,n/a,09/02/2010,0.05,<0.10
CQA,n/a,08/03/2010,0.05,<0.10
CQA,n/a,07/04/2010,0.05,<0.10
CQA,n/a,11/05/2010,0.05,<0.10
CQA,n/a,21/06/2010,0.05,<0.10
CQA,n/a,13/07/2010,0.05,<0.10
CQA,n/a,05/08/2010,0.05,<0.10
CQA,n/a,07/09/2010,0.05,<0.10
TN7,n/a,20/01/2010,0.05,<0.10
TN7,n/a,09/02/2010,0.05,<0.10
TN7,n/a,03/03/2010,0.05,<0.10
TN7,n/a,07/04/2010,0.05,<0.10
TN7,n/a,11/05/2010,0.05,<0.10
TN7,n/a,21/06/2010,0.05,<0.10
TN7,n/a,13/07/2010,0.05,<0.10
TN7,n/a,05/08/2010,0.05,<0.10
TN7,n/a,07/09/2010,0.05,<0.10
BOP,Shallow,12/01/2010,0.07,0.07
BOP,Shallow,10/02/2010,0.08,0.08
BOP,Shallow,17/03/2010,0.07,0.07
BOP,Shallow,14/04/2010,0.08,0.08
BOP,Shallow,22/06/2010,0.07,0.07
BOP,Shallow,27/07/2010,0.07,0.07
BOP,Shallow,11/08/2010,0.06,0.06
BOP,Shallow,15/09/2010,0.05,0.05
BOP,Shallow,13/10/2010,0.06,0.06
BOP,Shallow,17/11/2010,0.06,0.06
BOP,Shallow,16/12/2010,0.03,0.03
DCH,Shallow,12/01/2010,0.05,0.05
DCH,Shallow,10/02/2010,0.05,0.05
DCH,Shallow,17/03/2010,0.05,0.05
DCH,Shallow,14/04/2010,0.05,0.05
DCH,Shallow,31/05/2010,0.05,0.05
DCH,Shallow,22/06/2010,0.05,0.05
DCH,Shallow,27/07/2010,0.05,0.05
DCH,Shallow,11/08/2010,0.05,0.05
DCH,Shallow,15/09/2010,0.05,0.05
DCH,Shallow,13/10/2010,0.05,0.05
DCH,Shallow,17/11/2010,0.05,0.05
DCH,Shallow,16/12/2010,0.03,0.03
ERP,Shallow,12/01/2010,0.06,0.06
ERP,Shallow,10/02/2010,0.07,0.07
ERP,Shallow,17/03/2010,0.06,0.06
ERP,Shallow,14/04/2010,0.07,0.07
ERP,Shallow,31/05/2010,0.09,0.09
ERP,Shallow,22/06/2010,0.05,0.05
ERP,Shallow,27/07/2010,0.08,0.08
ERP,Shallow,11/08/2010,0.05,0.05
ERP,Shallow,15/09/2010,0.05,0.05
ERP,Shallow,13/10/2010,0.06,0.06
ERP,Shallow,17/11/2010,0.05,0.05
ERP,Shallow,16/12/2010,0.02,0.02
PNP,Shallow,12/01/2010,0.05,0.05
PNP,Shallow,10/02/2010,0.06,0.06
PNP,Shallow,17/03/2010,0.06,0.06
PNP,Shallow,14/04/2010,0.06,0.06
PNP,Shallow,31/05/2010,0.06,0.06
PNP,Shallow,22/06/2010,0.05,0.05
PNP,Shallow,27/07/2010,0.05,0.05
PNP,Shallow,11/08/2010,0.05,0.05
PNP,Shallow,15/09/2010,0.05,0.05
PNP,Shallow,13/10/2010,0.05,0.05
PNP,Shallow,17/11/2010,0.05,0.05
PNP,Shallow,18/12/2010,0.02,0.02
TAG,Shallow,12/01/2010,0.05,0.05
TAG,Shallow,10/02/2010,0.05,0.05
TAG,Shallow,17/03/2010,0.05,0.05
TAG,Shallow,14/04/2010,0.06,0.06
TAG,Shallow,31/05/2010,0.06,0.06
TAG,Shallow,22/06/2010,0.05,0.05
TAG,Shallow,27/07/2010,0.05,0.05
TAG,Shallow,11/08/2010,0.05,0.05
TAG,Shallow,15/09/2010,0.05,0.05
TAG,Shallow,13/10/2010,0.05,0.05
TAG,Shallow,17/11/2010,0.05,0.05
TAG,Shallow,16/12/2010,0.03,0.03
BOP,Deep,12/01/2010,0.07,0.07
BOP,Deep,17/03/2010,0.07,0.07
BOP,Deep,14/04/2010,0.08,0.08
BOP,Deep,15/09/2010,0.05,0.05
BOP,Deep,13/10/2010,0.06,0.06
BOP,Deep,17/11/2010,0.05,0.05
BOP,Deep,16/12/2010,0.01,0.01
DCH,Deep,12/01/2010,0.05,0.05
DCH,Deep,10/02/2010,0.05,0.05
DCH,Deep,17/03/2010,0.04,0.04
DCH,Deep,14/04/2010,0.04,0.04
DCH,Deep,11/08/2010,0.04,0.04
DCH,Deep,15/09/2010,0.05,0.05
DCH,Deep,13/10/2010,0.03,0.03
DCH,Deep,17/11/2010,0.05,0.05
DCH,Deep,16/12/2010,0.03,0.03
ERP,Deep,12/01/2010,0.06,0.06
ERP,Deep,10/02/2010,0.07,0.07
ERP,Deep,17/03/2010,0.06,0.06
ERP,Deep,14/04/2010,0.06,0.06
ERP,Deep,31/05/2010,0.09,0.09
ERP,Deep,22/06/2010,0.05,0.05
ERP,Deep,27/07/2010,0.06,0.06
ERP,Deep,11/08/2010,0.06,0.06
ERP,Deep,15/09/2010,0.05,0.05
ERP,Deep,13/10/2010,0.06,0.06
ERP,Deep,17/11/2010,0.05,0.05
ERP,Deep,16/12/2010,0.02,0.02
PNP,Deep,12/01/2010,0.05,0.05
PNP,Deep,10/02/2010,0.06,0.06
PNP,Deep,17/03/2010,0.06,0.06
PNP,Deep,14/04/2010,0.06,0.06
PNP,Deep,31/05/2010,0.06,0.06
PNP,Deep,22/06/2010,0.05,0.05
PNP,Deep,27/07/2010,0.05,0.05
PNP,Deep,11/08/2010,0.05,0.05
PNP,Deep,15/09/2010,0.04,0.04
PNP,Deep,13/10/2010,0.05,0.05
PNP,Deep,17/11/2010,0.04,0.04
PNP,Deep,16/12/2010,0.02,0.02
TAG,Deep,12/01/2010,0.05,0.05
TAG,Deep,10/02/2010,0.05,0.05
TAG,Deep,17/03/2010,0.05,0.05
TAG,Deep,14/04/2010,0.06,0.06
TAG,Deep,31/05/2010,0.05,0.05
TAG,Deep,22/06/2010,0.04,0.04
TAG,Deep,27/07/2010,0.05,0.05
TAG,Deep,11/08/2010,0.04,0.04
TAG,Deep,15/09/2010,0.04,0.04
TAG,Deep,13/10/2010,0.04,0.04
TAG,Deep,17/11/2010,0.04,0.04
TAG,Deep,16/12/2010,0.02,0.02
ARN,Shallow,19/01/2010,0.03,0.03
ARN,Shallow,23/02/2010,0.04,0.04
ARN,Shallow,23/03/2010,0.04,0.04
ARN,Shallow,21/04/2010,0.04,0.04
ARN,Shallow,25/05/2010,0.04,0.04
ARN,Shallow,24/06/2010,0.04,0.04
ARN,Shallow,22/07/2010,0.03,0.03
ARN,Shallow,17/08/2010,0.04,0.04
ARN,Shallow,23/09/2010,0.03,0.03
ARN,Shallow,19/10/2010,0.03,0.03
ARN,Shallow,23/11/2010,0.02,0.02
ARN,Shallow,14/12/2010,0.02,0.02
BAT,Shallow,19/01/2010,0.04,0.04
BAT,Shallow,23/02/2010,0.04,0.04
BAT,Shallow,23/03/2010,0.04,0.04
BAT,Shallow,21/04/2010,0.05,0.05
BAT,Shallow,25/05/2010,0.05,0.05
BAT,Shallow,15/06/2010,0.05,0.05
BAT,Shallow,22/07/2010,0.05,0.05
BAT,Shallow,17/08/2010,0.05,0.05
BAT,Shallow,23/09/2010,0.04,0.04
BAT,Shallow,19/10/2010,0.04,0.04
BAT,Shallow,24/11/2010,0.04,0.04
BAT,Shallow,15/12/2010,0.03,0.03
HUM,Shallow,19/01/2010,0.02,0.02
HUM,Shallow,23/02/2010,0.02,0.02
HUM,Shallow,23/03/2010,0.02,0.02
HUM,Shallow,21/04/2010,0.02,0.02
HUM,Shallow,25/05/2010,0.02,0.02
HUM,Shallow,24/06/2010,0.02,0.02
HUM,Shallow,22/07/2010,0.02,0.02
HUM,Shallow,17/08/2010,0.02,0.02
HUM,Shallow,23/09/2010,0.02,0.02
HUM,Shallow,19/10/2010,0.01,0.01
HUM,Shallow,23/11/2010,0.01,0.01
HUM,Shallow,14/12/2010,0.01,0.01
MLR,Shallow,20/01/2010,0.05,0.05
MLR,Shallow,25/02/2010,0.05,0.05
MLR,Shallow,25/03/2010,0.05,0.05
MLR,Shallow,20/04/2010,0.05,0.05
MLR,Shallow,26/05/2010,0.05,0.05
MLR,Shallow,16/06/2010,0.05,0.05
MLR,Shallow,23/07/2010,0.05,0.05
MLR,Shallow,19/08/2010,0.05,0.05
MLR,Shallow,21/09/2010,0.05,0.05
MLR,Shallow,20/10/2010,0.05,0.05
MLR,Shallow,24/11/2010,0.04,0.04
MLR,Shallow,15/12/2010,0.04,0.04
RAI,Shallow,19/01/2010,0.03,0.03
RAI,Shallow,23/02/2010,0.03,0.03
RAI,Shallow,23/03/2010,0.04,0.04
RAI,Shallow,21/04/2010,0.04,0.04
RAI,Shallow,25/05/2010,0.04,0.04
RAI,Shallow,15/06/2010,0.04,0.04
RAI,Shallow,22/07/2010,0.04,0.04
RAI,Shallow,17/08/2010,0.04,0.04
RAI,Shallow,23/09/2010,0.03,0.03
RAI,Shallow,19/10/2010,0.03,0.03
RAI,Shallow,23/11/2010,0.03,0.03
RAI,Shallow,14/12/2010,0.02,0.02
BCI,Shallow,19/01/2010,0.04,0.04
BCI,Shallow,23/02/2010,0.05,0.05
BCI,Shallow,23/03/2010,0.05,0.05
BCI,Shallow,21/04/2010,0.05,0.05
BCI,Shallow,25/05/2010,0.05,0.05
BCI,Shallow,15/06/2010,0.05,0.05
BCI,Shallow,22/07/2010,0.05,0.05
BCI,Shallow,17/08/2010,0.05,0.05
BCI,Shallow,23/09/2010,0.04,0.04
BCI,Shallow,19/10/2010,0.04,0.04
BCI,Shallow,24/11/2010,0.04,0.04
BCI,Shallow,15/12/2010,0.03,0.03
DC1,Shallow,20/01/2010,0.05,0.05
DC1,Shallow,25/02/2010,0.06,0.06
DC1,Shallow,25/03/2010,0.06,0.06
DC1,Shallow,20/04/2010,0.05,0.05
DC1,Shallow,26/05/2010,0.06,0.06
DC1,Shallow,16/06/2010,0.06,0.06
DC1,Shallow,23/07/2010,0.06,0.06
DC1,Shallow,19/08/2010,0.06,0.06
DC1,Shallow,21/09/2010,0.06,0.06
DC1,Shallow,20/10/2010,0.06,0.06
DC1,Shallow,24/11/2010,0.05,0.05
DC1,Shallow,15/12/2010,0.03,0.03
ESC,Shallow,19/01/2010,0.04,0.04
ESC,Shallow,23/02/2010,0.04,0.04
ESC,Shallow,23/03/2010,0.04,0.04
ESC,Shallow,21/04/2010,0.05,0.05
ESC,Shallow,25/05/2010,0.05,0.05
ESC,Shallow,15/06/2010,0.05,0.05
ESC,Shallow,22/07/2010,0.05,0.05
ESC,Shallow,17/08/2010,0.05,0.05
ESC,Shallow,23/09/2010,0.04,0.04
ESC,Shallow,19/10/2010,0.04,0.04
ESC,Shallow,23/11/2010,0.04,0.04
ESC,Shallow,14/12/2010,0.03,0.03
LAT,Shallow,20/01/2010,0.01,0.01
LAT,Shallow,25/02/2010,0.01,0.01
LAT,Shallow,25/03/2010,0.01,0.01
LAT,Shallow,20/04/2010,0.01,0.01
LAT,Shallow,26/05/2010,0.01,0.01
LAT,Shallow,16/06/2010,0.01,0.01
LAT,Shallow,23/07/2010,0.01,0.01
LAT,Shallow,19/08/2010,0.01,0.01
LAT,Shallow,21/09/2010,0.01,0.01
LAT,Shallow,20/10/2010,0.01,0.01
LAT,Shallow,25/11/2010,0.01,0.01
LAT,Shallow,10/12/2010,0,0
TMR,Shallow,20/01/2010,0.05,0.05
TMR,Shallow,25/02/2010,0.06,0.06
TMR,Shallow,25/03/2010,0.06,0.06
TMR,Shallow,20/04/2010,0.06,0.06
TMR,Shallow,26/05/2010,0.07,0.07
TMR,Shallow,16/06/2010,0.07,0.07
TMR,Shallow,23/07/2010,0.07,0.07
TMR,Shallow,19/08/2010,0.08,0.08
TMR,Shallow,21/09/2010,0.07,0.07
TMR,Shallow,20/10/2010,0.06,0.06
TMR,Shallow,24/11/2010,0.05,0.05
TMR,Shallow,15/12/2010,0.06,0.06
ARN,Deep,19/01/2010,0.03,0.03
ARN,Deep,23/02/2010,0.04,0.04
ARN,Deep,23/03/2010,0.04,0.04
ARN,Deep,21/04/2010,0.04,0.04
ARN,Deep,25/05/2010,0.03,0.03
ARN,Deep,24/06/2010,0.03,0.03
ARN,Deep,22/07/2010,0.03,0.03
ARN,Deep,17/08/2010,0.03,0.03
ARN,Deep,23/09/2010,0.02,0.02
ARN,Deep,19/10/2010,0.02,0.02
ARN,Deep,23/11/2010,0.01,0.01
ARN,Deep,14/12/2010,0.01,0.01
BAT,Deep,19/01/2010,0.04,0.04
BAT,Deep,23/02/2010,0.04,0.04
BAT,Deep,23/03/2010,0.04,0.04
BAT,Deep,21/04/2010,0.04,0.04
BAT,Deep,25/05/2010,0.05,0.05
BAT,Deep,15/06/2010,0.05,0.05
BAT,Deep,22/07/2010,0.05,0.05
BAT,Deep,17/08/2010,0.05,0.05
BAT,Deep,23/09/2010,0.04,0.04
BAT,Deep,19/10/2010,0.04,0.04
BAT,Deep,24/11/2010,0.03,0.03
BAT,Deep,15/12/2010,0.03,0.03
BCI,Deep,19/01/2010,0.04,0.04
BCI,Deep,23/02/2010,0.05,0.05
BCI,Deep,23/03/2010,0.05,0.05
BCI,Deep,21/04/2010,0.05,0.05
BCI,Deep,25/05/2010,0.05,0.05
BCI,Deep,15/06/2010,0.05,0.05
BCI,Deep,22/07/2010,0.05,0.05
BCI,Deep,17/08/2010,0.05,0.05
BCI,Deep,23/09/2010,0.04,0.04
BCI,Deep,19/10/2010,0.04,0.04
BCI,Deep,24/11/2010,0.04,0.04
BCI,Deep,15/12/2010,0.03,0.03
DC1,Deep,20/01/2010,0.05,0.05
DC1,Deep,25/02/2010,0.06,0.06
DC1,Deep,25/03/2010,0.06,0.06
DC1,Deep,20/04/2010,0.05,0.05
DC1,Deep,26/05/2010,0.06,0.06
DC1,Deep,16/06/2010,0.06,0.06
DC1,Deep,23/07/2010,0.06,0.06
DC1,Deep,19/08/2010,0.06,0.06
DC1,Deep,21/09/2010,0.06,0.06
DC1,Deep,20/10/2010,0.05,0.05
DC1,Deep,24/11/2010,0.05,0.05
DC1,Deep,15/12/2010,0.03,0.03
ESC,Deep,19/01/2010,0.04,0.04
ESC,Deep,23/02/2010,0.04,0.04
ESC,Deep,23/03/2010,0.04,0.04
ESC,Deep,21/04/2010,0.04,0.04
ESC,Deep,25/05/2010,0.05,0.05
ESC,Deep,15/06/2010,0.05,0.05
ESC,Deep,22/07/2010,0.05,0.05
ESC,Deep,17/08/2010,0.05,0.05
ESC,Deep,23/09/2010,0.04,0.04
ESC,Deep,19/10/2010,0.04,0.04
ESC,Deep,23/11/2010,0.03,0.03
ESC,Deep,14/12/2010,0.03,0.03
HUM,Deep,19/01/2010,0.02,0.02
HUM,Deep,23/02/2010,0.02,0.02
HUM,Deep,23/03/2010,0.02,0.02
HUM,Deep,21/04/2010,0.02,0.02
HUM,Deep,25/05/2010,0.02,0.02
HUM,Deep,24/06/2010,0.02,0.02
HUM,Deep,22/07/2010,0.01,0.01
HUM,Deep,17/08/2010,0.02,0.02
HUM,Deep,23/09/2010,0.01,0.01
HUM,Deep,19/10/2010,0.02,0.02
HUM,Deep,23/11/2010,0.01,0.01
HUM,Deep,14/12/2010,0,0
LAT,Deep,20/01/2010,0.01,0.01
LAT,Deep,25/02/2010,0.01,0.01
LAT,Deep,25/03/2010,0.01,0.01
LAT,Deep,20/04/2010,0.01,0.01
LAT,Deep,26/05/2010,0.01,0.01
LAT,Deep,16/06/2010,0.01,0.01
LAT,Deep,23/07/2010,0.01,0.01
LAT,Deep,19/08/2010,0.01,0.01
LAT,Deep,21/09/2010,0.01,0.01
LAT,Deep,20/10/2010,0.01,0.01
LAT,Deep,25/11/2010,0.02,0.02
LAT,Deep,10/12/2010,0,0
MLR,Deep,20/01/2010,0.05,0.05
MLR,Deep,25/02/2010,0.05,0.05
MLR,Deep,23/03/2010,0.05,0.05
MLR,Deep,20/04/2010,0.05,0.05
MLR,Deep,26/05/2010,0.05,0.05
MLR,Deep,16/06/2010,0.05,0.05
MLR,Deep,23/07/2010,0.05,0.05
MLR,Deep,19/08/2010,0.05,0.05
MLR,Deep,21/09/2010,0.06,0.06
MLR,Deep,20/10/2010,0.05,0.05
MLR,Deep,24/11/2010,0.04,0.04
MLR,Deep,15/12/2010,0.04,0.04
RAI,Deep,19/01/2010,0.03,0.03
RAI,Deep,23/02/2010,0.04,0.04
RAI,Deep,23/03/2010,0.03,0.03
RAI,Deep,21/04/2010,0.04,0.04
RAI,Deep,25/05/2010,0.04,0.04
RAI,Deep,15/06/2010,0.04,0.04
RAI,Deep,22/07/2010,0.03,0.03
RAI,Deep,17/08/2010,0.02,0.02
RAI,Deep,23/09/2010,0.02,0.02
RAI,Deep,19/10/2010,0.04,0.04
RAI,Deep,23/11/2010,0.02,0.02
RAI,Deep,14/12/2010,0.02,0.02
TAR,Deep,20/01/2010,0.01,0.01
TAR,Deep,25/02/2010,0.01,0.01
TAR,Deep,25/03/2010,0.01,0.01
TAR,Deep,20/04/2010,0.01,0.01
TAR,Deep,26/05/2010,0.01,0.01
TAR,Deep,16/06/2010,0.01,0.01
TAR,Deep,23/07/2010,0.01,0.01
TAR,Deep,19/08/2010,0.01,0.01
TAR,Deep,21/09/2010,0.01,0.01
TAR,Deep,20/10/2010,0.01,0.01
TAR,Deep,25/11/2010,0.01,0.01
TAR,Deep,10/12/2010,0,0
TME,Deep,20/01/2010,0.01,0.01
TME,Deep,25/02/2010,0.01,0.01
TME,Deep,25/03/2010,0.01,0.01
TME,Deep,20/04/2010,0.01,0.01
TME,Deep,26/05/2010,0.01,0.01
TME,Deep,16/06/2010,0.01,0.01
TME,Deep,23/07/2010,0.01,0.01
TME,Deep,19/08/2010,0.01,0.01
TME,Deep,21/09/2010,0,0
TME,Deep,20/10/2010,0.01,0.01
TME,Deep,25/11/2010,0.01,0.01
TME,Deep,10/12/2010,0,0
TMR,Deep,20/01/2010,0.05,0.05
TMR,Deep,25/02/2010,0.06,0.06
TMR,Deep,25/03/2010,0.06,0.06
TMR,Deep,20/04/2010,0.06,0.06
TMR,Deep,26/05/2010,0.07,0.07
TMR,Deep,16/06/2010,0.07,0.07
TMR,Deep,23/07/2010,0.07,0.07
TMR,Deep,19/08/2010,0.08,0.08
TMR,Deep,21/09/2010,0.07,0.07
TMR,Deep,20/10/2010,0.06,0.06
TMR,Deep,24/11/2010,0.02,0.02
TMR,Deep,15/12/2010,0.06,0.06
M12,Shallow,26/01/2010,0.54,0.54
M12,Shallow,18/02/2010,0.34,0.34
M12,Shallow,31/03/2010,0.77,0.77
M12,Shallow,27/04/2010,0.48,0.48
M12,Shallow,24/05/2010,0.22,0.22
M12,Shallow,09/06/2010,0.28,0.28
M12,Shallow,29/07/2010,0.2,0.2
M12,Shallow,24/08/2010,0.34,0.34
M12,Shallow,28/09/2010,0.2,0.2
M12,Shallow,27/10/2010,-9,
M12,Shallow,18/11/2010,0.41,0.41
M12,Shallow,21/12/2010,0.28,0.28
M2,Shallow,26/01/2010,0.87,0.87
M2,Shallow,18/02/2010,0.72,0.72
M2,Shallow,31/03/2010,0.83,0.83
M2,Shallow,27/04/2010,0.71,0.71
M2,Shallow,24/05/2010,0.68,0.68
M2,Shallow,09/06/2010,0.47,0.47
M2,Shallow,29/07/2010,0.42,0.42
M2,Shallow,24/08/2010,0.38,0.38
M2,Shallow,28/09/2010,0.44,0.44
M2,Shallow,27/10/2010,-9,
M2,Shallow,18/11/2010,0.54,0.54
M2,Shallow,21/12/2010,0.86,0.86
M5,Shallow,26/01/2010,0.58,0.58
M5,Shallow,18/02/2010,0.28,0.28
M5,Shallow,31/03/2010,0.79,0.79
M5,Shallow,27/04/2010,0.6,0.6
M5,Shallow,24/05/2010,0.54,0.54
M5,Shallow,09/06/2010,0.33,0.33
M5,Shallow,29/07/2010,0.24,0.24
M5,Shallow,24/08/2010,0.43,0.43
M5,Shallow,28/09/2010,0.3,0.3
M5,Shallow,27/10/2010,-9,
M5,Shallow,18/11/2010,0.5,0.5
M5,Shallow,21/12/2010,0.49,0.49
RAP,Shallow,26/01/2010,0.76,0.76
RAP,Shallow,18/02/2010,0.59,0.59
RAP,Shallow,31/03/2010,0.79,0.79
RAP,Shallow,27/04/2010,0.59,0.59
RAP,Shallow,24/05/2010,0.55,0.55
RAP,Shallow,09/06/2010,0.3,0.3
RAP,Shallow,29/07/2010,0.29,0.29
RAP,Shallow,24/08/2010,0.31,0.31
RAP,Shallow,28/09/2010,0.36,0.36
RAP,Shallow,27/10/2010,-9,
RAP,Shallow,18/11/2010,0.46,0.46
RAP,Shallow,21/12/2010,0.59,0.59
RCO,Shallow,26/01/2010,0.85,0.85
RCO,Shallow,18/02/2010,0.71,0.71
RCO,Shallow,31/03/2010,0.78,0.78
RCO,Shallow,27/04/2010,0.72,0.72
RCO,Shallow,24/05/2010,0.68,0.68
RCO,Shallow,09/06/2010,0.36,0.36
RCO,Shallow,29/07/2010,0.38,0.38
RCO,Shallow,24/08/2010,0.44,0.44
RCO,Shallow,28/09/2010,0.49,0.49
RCO,Shallow,27/10/2010,-9,
RCO,Shallow,18/11/2010,0.55,0.55
RCO,Shallow,21/12/2010,0.8,0.8
CAN,n/a,11/01/2012,0.05,<0.100
CAN,n/a,09/02/2012,0.05,<0.100
CAN,n/a,07/03/2012,0.05,<0.100
CAN,n/a,11/04/2012,0.05,<0.100
CAN,n/a,09/05/2012,0.05,<0.100
CAN,n/a,06/06/2012,0.05,<0.100
CAN,n/a,04/07/2012,0.05,<0.100
CAN,n/a,08/08/2012,0.05,<0.100
CAN,n/a,05/09/2012,0.05,<0.100
CAN,n/a,29/10/2012,0.05,<0.100
CAN,n/a,14/11/2012,0.05,<0.100
CAN,n/a,05/12/2012,0.05,<0.100
CDL,n/a,04/01/2012,0.05,<0.100
CDL,n/a,02/02/2012,0.05,<0.100
CDL,n/a,18/03/2012,0.05,<0.100
CDL,n/a,12/04/2012,0.05,<0.100
CDL,n/a,03/05/2012,0.05,<0.100
CDL,n/a,13/06/2012,0.05,<0.100
CDL,n/a,04/07/2012,0.05,<0.100
CDL,n/a,02/08/2012,0.05,<0.100
CDL,n/a,06/09/2012,0.05,<0.100
CDL,n/a,04/10/2012,0.05,<0.100
CDL,n/a,06/11/2012,0.05,<0.100
CDL,n/a,04/12/2012,0.05,<0.100
CHI,n/a,11/01/2012,0.05,<0.100
CHI,n/a,01/02/2012,0.05,<0.100
CHI,n/a,26/03/2012,0.05,<0.100
CHI,n/a,04/04/2012,0.05,<0.100
CHI,n/a,02/05/2012,0.05,<0.100
CHI,n/a,06/06/2012,0.05,<0.100
CHI,n/a,03/07/2012,0.05,<0.100
CHI,n/a,01/08/2012,0.05,<0.100
CHI,n/a,04/09/2012,0.05,<0.100
CHI,n/a,02/10/2012,0.05,<0.100
CHI,n/a,07/11/2012,0.05,<0.100
CHI,n/a,11/12/2012,0.05,<0.100
CHR,n/a,11/01/2012,0.05,<0.100
CHR,n/a,09/02/2012,0.1,0.1
CHR,n/a,07/03/2012,0.1,0.1
CHR,n/a,11/04/2012,0.05,<0.100
CHR,n/a,09/05/2012,0.05,<0.100
CHR,n/a,06/06/2012,0.05,<0.100
CHR,n/a,04/07/2012,0.05,<0.100
CHR,n/a,08/08/2012,0.05,<0.100
CHR,n/a,05/09/2012,0.05,<0.100
CHR,n/a,29/10/2012,0.05,<0.100
CHR,n/a,14/11/2012,0.05,<0.100
CHR,n/a,05/12/2012,0.05,<0.100
CNT,n/a,12/01/2012,0.05,<0.100
CNT,n/a,10/02/2012,0.05,<0.100
CNT,n/a,08/03/2012,0.05,<0.100
CNT,n/a,12/04/2012,0.05,<0.100
CNT,n/a,09/05/2012,0.05,<0.100
CNT,n/a,07/06/2012,0.05,<0.1
CNT,n/a,05/07/2012,0.05,<0.100
CNT,n/a,09/08/2012,0.05,<0.100
CNT,n/a,06/09/2012,0.05,<0.100
CNT,n/a,31/10/2012,0.05,<0.100
CNT,n/a,15/12/2012,0.05,<0.100
ICU,n/a,30/10/2012,0.05,<0.100
ICU,n/a,21/11/2012,0.05,<0.100
ICU,n/a,06/12/2012,0.05,<0.100
PEL,n/a,12/01/2012,0.1,0.1
PEL,n/a,10/02/2012,0.1,0.1
PEL,n/a,09/03/2012,0.1,0.1
PEL,n/a,12/04/2012,0.1,0.1
PEL,n/a,09/05/2012,0.1,0.1
PEL,n/a,07/06/2012,0.05,<0.100
PEL,n/a,05/07/2012,0.1,0.1
PEL,n/a,09/08/2012,0.1,0.1
PEL,n/a,06/09/2012,0.1,0.1
PEL,n/a,31/10/2012,0.1,0.1
PEL,n/a,15/11/2012,0.1,0.1
PEL,n/a,06/12/2012,0.1,0.1
TM1,n/a,10/01/2012,0.05,<0.100
TM1,n/a,07/02/2012,0.05,<0.100
TM1,n/a,06/03/2012,0.05,<0.100
TM1,n/a,10/04/2012,0.05,<0.100
TM1,n/a,16/05/2012,0.05,<0.100
TM1,n/a,28/06/2012,0.05,<0.100
TM1,n/a,11/07/2012,0.05,<0.100
TM1,n/a,07/08/2012,0.05,<0.100
TM1,n/a,11/09/2012,0.05,<0.100
